0.0,105.13636363636364,156.5,140.77272727272728,181.27272727272728,161.54545454545453,167.04545454545453,145.13636363636363,130.86363636363637,127.81818181818181,103.0,128.86363636363637,172.04545454545453,133.8181818181818,140.0909090909091,167.5909090909091,127.04545454545455,159.4090909090909,109.0909090909091,150.86363636363637,131.45454545454547,166.77272727272728,151.4090909090909,98.45454545454545,201.5909090909091,132.27272727272728,135.36363636363637,154.77272727272728,181.0909090909091,132.95454545454547,139.22727272727272,169.13636363636363,168.36363636363637
0.0,136.6,156.8,154.5,163.3,137.2,140.3,108.8,151.8,154.7,127.5,153.6,97.2,155.2,207.3,90.3,105.4,187.9,171.0,189.0,128.7,101.6,91.4,151.5,164.9,200.6,180.4,160.3,176.4,110.8,142.4,84.4,120.3
0.0,148.16666666666666,159.41666666666666,156.75,162.41666666666666,148.08333333333334,152.25,113.83333333333333,146.16666666666666,148.25,156.41666666666666,139.66666666666666,87.0,153.16666666666666,192.08333333333334,104.5,90.91666666666667,183.75,170.08333333333334,204.91666666666666,101.91666666666667,126.25,96.25,168.66666666666666,166.25,197.08333333333334,189.08333333333334,143.0,184.83333333333334,128.08333333333334,161.0,121.08333333333333,126.5
0.0,118.11111111111111,184.55555555555554,126.44444444444444,190.55555555555554,125.0,169.0,112.0,175.77777777777777,181.77777777777777,126.11111111111111,147.44444444444446,85.55555555555556,165.66666666666666,202.77777777777777,93.11111111111111,111.66666666666667,175.44444444444446,143.33333333333334,173.55555555555554,151.44444444444446,127.88888888888889,60.888888888888886,172.66666666666666,170.55555555555554,199.0,157.88888888888889,134.88888888888889,163.66666666666666,115.22222222222223,123.77777777777777,109.22222222222223,130.33333333333334
0.0,127.36363636363636,159.63636363636363,139.36363636363637,140.27272727272728,100.72727272727273,182.27272727272728,119.54545454545455,162.8181818181818,147.45454545454547,150.63636363636363,194.27272727272728,113.0909090909091,148.8181818181818,172.72727272727272,87.9090909090909,123.0909090909091,165.45454545454547,165.0909090909091,171.36363636363637,121.0909090909091,137.8181818181818,110.63636363636364,115.0,145.9090909090909,182.27272727272728,191.72727272727272,137.45454545454547,149.1818181818182,119.36363636363636,129.8181818181818,132.27272727272728,152.54545454545453
0.0,115.72727272727273,140.72727272727272,158.0,130.0,132.45454545454547,191.36363636363637,120.54545454545455,143.63636363636363,159.72727272727272,149.0,158.36363636363637,105.27272727272727,157.72727272727272,172.72727272727272,92.81818181818181,119.72727272727273,150.45454545454547,158.63636363636363,179.63636363636363,112.45454545454545,113.72727272727273,125.72727272727273,149.0909090909091,149.36363636363637,174.0,149.63636363636363,147.72727272727272,152.54545454545453,127.36363636363636,137.0,133.0,153.45454545454547
0.0,134.8181818181818,163.0909090909091,132.63636363636363,110.45454545454545,147.8181818181818,197.72727272727272,102.54545454545455,123.18181818181819,156.9090909090909,173.72727272727272,177.0909090909091,124.18181818181819,171.0,145.63636363636363,77.27272727272727,121.27272727272727,128.72727272727272,124.54545454545455,194.1818181818182,92.0,126.72727272727273,113.27272727272727,135.1818181818182,135.1818181818182,171.8181818181818,140.72727272727272,144.0909090909091,167.1818181818182,125.54545454545455,111.0909090909091,134.63636363636363,157.45454545454547
0.0,132.4375,126.625,157.375,107.25,126.8125,182.875,114.125,143.0625,150.3125,158.6875,165.125,122.1875,148.6875,144.0,106.25,140.9375,162.875,145.875,191.625,125.1875,118.5,120.875,134.25,138.4375,156.5,161.75,131.0,162.625,132.875,150.0,117.9375,158.0
0.0,135.8421052631579,126.78947368421052,161.89473684210526,135.94736842105263,138.52631578947367,158.31578947368422,136.31578947368422,146.3684210526316,126.78947368421052,162.21052631578948,156.73684210526315,129.78947368421052,139.6315789473684,138.94736842105263,124.63157894736842,143.94736842105263,143.6315789473684,124.26315789473684,181.3684210526316,121.63157894736842,147.0,147.0,98.42105263157895,170.68421052631578,137.73684210526315,171.6315789473684,161.26315789473685,150.94736842105263,155.68421052631578,157.42105263157896,154.52631578947367,140.73684210526315
0.0,137.46153846153845,150.07692307692307,148.53846153846155,137.23076923076923,179.76923076923077,147.53846153846155,131.34615384615384,115.53846153846153,106.92307692307692,135.46153846153845,133.92307692307693,130.69230769230768,142.30769230769232,153.34615384615384,146.53846153846155,97.03846153846153,158.84615384615384,119.3076923076923,165.34615384615384,105.65384615384616,178.03846153846155,134.0,118.76923076923077,197.46153846153845,150.6153846153846,154.07692307692307,119.38461538461539,190.76923076923077,118.65384615384616,164.34615384615384,167.26923076923077,155.69230769230768
0.0,134.64705882352942,115.05882352941177,170.1764705882353,153.35294117647058,117.58823529411765,146.11764705882354,135.52941176470588,123.17647058823529,117.41176470588235,152.41176470588235,160.2941176470588,150.58823529411765,136.7058823529412,127.11764705882354,135.58823529411765,161.58823529411765,146.05882352941177,138.0,180.47058823529412,126.05882352941177,147.47058823529412,162.47058823529412,116.17647058823529,154.35294117647058,139.94117647058823,181.58823529411765,164.58823529411765,131.7058823529412,159.94117647058823,164.41176470588235,144.88235294117646,120.58823529411765
0.0,121.29411764705883,145.7058823529412,144.8235294117647,146.0,102.94117647058823,108.52941176470588,120.47058823529412,161.2941176470588,107.82352941176471,151.05882352941177,179.11764705882354,171.1764705882353,155.11764705882354,121.70588235294117,137.47058823529412,161.41176470588235,133.1764705882353,174.41176470588235,126.47058823529412,174.88235294117646,155.05882352941177,164.2941176470588,114.70588235294117,155.76470588235293,146.64705882352942,159.64705882352942,151.8235294117647,163.05882352941177,149.41176470588235,155.2941176470588,140.05882352941177,150.05882352941177
0.0,122.0,151.6,149.0,143.5,132.55,129.2,113.05,141.15,114.5,169.1,162.55,147.85,159.95,121.95,140.4,131.1,133.7,181.95,149.7,144.6,157.05,164.8,146.5,167.45,156.75,162.8,149.8,159.7,165.0,160.95,148.95,110.25
0.0,126.41176470588235,133.88235294117646,138.05882352941177,143.76470588235293,138.11764705882354,115.6470588235294,125.41176470588235,155.23529411764707,99.47058823529412,160.41176470588235,153.64705882352942,163.1764705882353,153.47058823529412,121.76470588235294,148.47058823529412,133.8235294117647,127.76470588235294,164.76470588235293,121.11764705882354,160.23529411764707,173.94117647058823,161.76470588235293,110.76470588235294,156.2941176470588,145.94117647058823,174.35294117647058,165.58823529411765,173.64705882352942,150.58823529411765,161.8235294117647,133.35294117647058,135.2941176470588
0.0,130.46666666666667,128.26666666666668,170.4,164.93333333333334,150.53333333333333,76.46666666666667,105.2,158.46666666666667,89.4,175.73333333333332,145.53333333333333,167.86666666666667,144.26666666666668,95.13333333333334,154.8,145.06666666666666,123.73333333333333,170.93333333333334,157.6,149.66666666666666,175.26666666666668,163.93333333333334,104.53333333333333,184.93333333333334,155.53333333333333,162.0,171.0,168.73333333333332,149.86666666666667,182.06666666666666,142.93333333333334,113.0
0.0,157.95238095238096,153.95238095238096,161.85714285714286,146.52380952380952,151.28571428571428,108.38095238095238,118.61904761904762,136.61904761904762,83.76190476190476,166.95238095238096,144.61904761904762,144.8095238095238,161.9047619047619,102.0,157.0952380952381,149.8095238095238,123.14285714285714,182.8095238095238,147.61904761904762,144.71428571428572,181.33333333333334,176.8095238095238,139.9047619047619,160.0952380952381,172.38095238095238,187.42857142857142,152.61904761904762,162.76190476190476,151.1904761904762,187.33333333333334,156.1904761904762,100.85714285714286
0.0,132.4,176.15,133.2,181.45,147.3,89.2,116.95,188.5,84.1,159.8,148.45,147.7,167.45,107.65,160.7,96.7,115.3,167.05,111.15,176.2,190.85,161.0,138.15,163.9,187.55,177.85,139.55,183.85,108.2,183.1,154.35,113.7
0.0,133.4375,161.8125,151.0,149.6875,156.3125,112.5625,129.875,151.1875,75.0625,162.0,153.5625,151.25,173.9375,93.75,139.375,122.875,109.1875,155.8125,134.5,123.9375,181.875,162.8125,157.875,146.25,177.75,204.1875,122.4375,169.75,121.5625,188.8125,158.625,129.625
0.0,151.0,169.88235294117646,131.76470588235293,163.1764705882353,170.0,116.76470588235294,145.88235294117646,170.52941176470588,62.705882352941174,164.11764705882354,170.58823529411765,136.11764705882354,131.41176470588235,97.17647058823529,129.52941176470588,147.2941176470588,135.94117647058823,181.8235294117647,153.64705882352942,131.47058823529412,197.11764705882354,160.7058823529412,155.64705882352942,166.0,180.7058823529412,171.8235294117647,119.70588235294117,170.35294117647058,117.41176470588235,148.2941176470588,173.58823529411765,125.11764705882354
0.0,144.05263157894737,161.26315789473685,135.68421052631578,161.52631578947367,153.94736842105263,98.26315789473684,125.42105263157895,161.94736842105263,119.73684210526316,172.21052631578948,176.0,162.68421052631578,150.94736842105263,104.94736842105263,156.52631578947367,147.1578947368421,116.10526315789474,180.52631578947367,130.8421052631579,142.42105263157896,209.94736842105263,155.73684210526315,169.10526315789474,162.05263157894737,181.3684210526316,182.26315789473685,145.57894736842104,165.21052631578948,114.26315789473684,187.26315789473685,160.05263157894737,124.63157894736842
0.0,116.46153846153847,170.0,147.69230769230768,154.69230769230768,172.3846153846154,122.84615384615384,128.15384615384616,155.46153846153845,105.53846153846153,158.76923076923077,167.0,135.46153846153845,174.30769230769232,129.53846153846155,144.84615384615384,142.84615384615384,131.15384615384616,151.69230769230768,162.0,120.0,203.76923076923077,148.92307692307693,158.15384615384616,168.07692307692307,176.84615384615384,188.69230769230768,153.3846153846154,157.6153846153846,145.69230769230768,177.23076923076923,168.23076923076923,138.84615384615384
